icd_code,ais_code,prob
D868.12,541220,0.118782
D868.13,543222,0.084491
D868.14,543800,0.0612494
D868.19,542222,0.0262951
D869,873020,0.000215971
D869.0,540410,0.11461
D869.1,542222,0.0154431
D870,216000,0.000819471
D870.0,240800,0.0663942
D870.1,210800,0.0376863
D870.2,240408,0.274907
D870.3,240508,0.0496161
D870.4,240799,0.152608
D870.8,131605,0.159295
D870.9,241207,0.0172731
D871,240499,8.87978e-05
D871.0,241202,0.251609
D871.1,240626,0.25298
D871.2,240502,0.331558
D871.3,240402,0.321405
D871.4,240904,0.396499
D871.5,240799,0.048008
D871.6,240789,0.145344
D871.7,241002,0.0507106
D871.9,240508,0.0498281
D872,210800,0.000352705
D872.0,630668,0.0208065
D872.00,210800,0.0988145
D872.01,240299,0.0721809
D872.02,240204,0.408921
D872.1,216004,0.00176084
D872.10,210804,0.0299557
D872.11,210804,0.0260213
D872.12,240204,0.0316514
D872.6,240216,0.000789607
D872.61,240216,0.592157
D872.62,240212,0.328041
D872.63,240208,0.0089154
D872.64,240220,0.230422
D872.69,240206,0.754801
D872.7,210600,1.20823e-05
D872.71,240216,0.0102645
D872.72,240212,0.0221649
D872.74,240206,0.125799
D872.79,240207,0.0248896
D872.8,240299,0.18785
D872.9,240299,0.00930851
D873,120404,0.00851917
D873.0,110600,0.427589
D873.1,110806,0.124491
D873.2,520899,0.00222986
D873.20,251004,0.133245
D873.21,230207,0.124286
D873.22,251004,0.012323
D873.23,240789,0.00497408
D873.29,630402,0.0133579
D873.3,810800,0.000521672
D873.30,340603,0.0190532
D873.31,857451,0.00383462
D873.32,240804,0.0164007
D873.33,140702,0.00960123
D873.39,140473,0.0228551
D873.4,140414,0.00210593
D873.40,216000,0.138447
D873.41,216002,0.0688044
D873.42,210602,0.215619
D873.43,210600,0.0931345
D873.44,216000,0.049455
D873.49,321021,0.0295377
D873.5,251902,0.00252549
D873.50,123002,0.207604
D873.51,640444,0.0357038
D873.52,210604,0.0575503
D873.53,210604,0.0457367
D873.54,241205,0.0347579
D873.59,210806,0.0307637
D873.6,243204,0.000611101
D873.60,243099,0.235262
D873.61,243099,0.0694784
D873.62,243204,0.446188
D873.63,251404,0.846358
D873.64,243400,0.498621
D873.65,243101,0.228884
D873.69,341099,0.150573
D873.7,251206,0.00202588
D873.70,243099,0.00915
D873.71,243299,0.0146961
D873.72,243206,0.0485757
D873.73,251408,0.0742511
D873.74,243404,0.06307
D873.75,243101,0.0261891
D873.79,341002,0.0551275
D873.8,120804,0.0832155
D873.9,442610,0.0259932
D874,340204,0.0131789
D874.0,340204,0.00649853
D874.00,442604,0.0231909
D874.01,340204,0.172921
D874.02,341604,0.182445
D874.1,340204,0.00219563
D874.10,630221,0.0777863
D874.11,340212,0.0553869
D874.12,341610,0.139839
D874.2,341404,0.298882
D874.3,341404,0.0372274
D874.4,340604,0.24287
D874.5,340608,0.141904
D874.8,310600,0.402654
D874.9,311000,0.395734
D875,340106,0.00296135
D875.0,451020,0.400735
D875.1,416006,0.219113
D876,441414,0.000351269
D876.0,510602,0.0807166
D876.1,510604,0.0276808
D877,810600,3.58882e-05
D877.0,816010,0.324389
D877.1,816012,0.0456772
D878.0,543020,0.347302
D878.1,543026,0.165559
D878.2,544020,0.448533
D878.3,544624,0.186662
D878.4,545620,0.320697
D878.5,545626,0.100038
D878.6,545422,0.303395
D878.7,545426,0.145615
D878.8,545699,0.0418355
D878.9,545626,0.0500196
D879.0,411000,0.253914
D879.1,411000,0.0217802
D879.2,510600,0.34255
D879.3,516006,0.179926
D879.4,510602,0.066288
D879.5,510604,0.0149735
D879.6,543220,0.238496
D879.7,543226,0.0908823
D879.8,910800,0.359408
D879.9,422204,0.0133931
D880,442608,0.00416489
D880.0,122802,0.00412129
D880.00,716011,0.352629
D880.01,716011,0.0649312
D880.02,716011,0.0387425
D880.03,716014,0.390114
D880.09,716012,0.0165273
D880.1,340204,0.000388418
D880.10,716010,0.371184
D880.11,716012,0.0249585
D880.12,700999,0.0294186
D880.13,716016,0.118116
D880.19,716012,0.012372
D880.2,720406,0.0039883
D880.20,770789,0.0262197
D880.21,545624,0.0117538
D880.22,720804,0.00493875
D880.23,740403,0.0184595
D880.29,716016,0.00205793
D881,716019,0.000250359
D881.0,720499,0.009263
D881.00,716018,0.385153
D881.01,716015,0.152444
D881.02,772489,0.116227
D881.1,752472,0.00166641
D881.10,716020,0.140728
D881.11,716016,0.0699314
D881.12,772489,0.0280218
D881.2,721202,0.00304062
D881.20,740220,0.127152
D881.21,772089,0.0149967
D881.22,740220,0.0828418
D882,716024,0.00151817
D882.0,716023,0.406907
D882.1,716024,0.181461
D882.2,740210,0.182352
D883,710800,0.000362043
D883.0,716031,0.373306
D883.1,714004,0.213561
D883.2,740200,0.162656
D884,710600,0.000381802
D884.0,716000,0.311861
D884.1,714000,0.109823
D884.2,740220,0.0713916
D885,711005,8.63217e-05
D885.0,711005,0.13625
D885.1,711005,0.015032
D886,711005,0.000172961
D886.0,711006,0.267467
D886.1,711006,0.0272851
D887.0,711003,0.209693
D887.1,711003,0.0260419
D887.2,711002,0.129088
D887.3,711002,0.027068
D887.4,711000,0.0594508
D887.5,711004,0.00149356
D887.6,122499,0.00808999
D887.7,416004,0.00106695
D890,816000,0.00352628
D890.0,816014,0.366066
D890.1,816012,0.181437
D890.2,816013,0.0164702
D891,810800,0.00312043
D891.0,816018,0.36497
D891.1,816020,0.120754
D891.2,841001,0.116734
D892,810600,0.000109604
D892.0,816022,0.330036
D892.1,816024,0.139387
D892.2,840802,0.0304668
D893,810600,3.64888e-05
D893.0,816031,0.387635
D893.1,816032,0.124795
D893.2,816030,0.0786518
D894,544499,0.00142908
D894.0,816000,0.216484
D894.1,816006,0.13589
D894.2,840802,0.109371
D895,811005,0.000720368
D895.0,811006,0.252556
D895.1,816032,0.0268758
D896.0,811004,0.144861
D896.1,811004,0.0299157
D896.2,811004,0.00345909
D896.3,811004,0.00115321
D897,811003,0.000491261
D897.0,811003,0.0980246
D897.1,811003,0.0232276
D897.2,811002,0.108799
D897.3,811002,0.0161592
D897.4,811000,0.101316
D897.5,811003,0.000736832
D897.6,811012,0.0776751
D897.7,811012,0.0218847
D900,320299,0.00290271
D900.0,121002,0.00173005
D900.00,320499,0.114715
D900.01,320217,0.116696
D900.02,320412,0.229152
D900.03,320202,0.424648
D900.1,320899,0.326873
D900.8,161003,6.06264e-05
D900.81,320699,0.275961
D900.82,120603,0.055576
D900.89,121802,0.998918
D900.9,320099,0.354265
D901,420299,0.00132261
D901.0,420206,0.371349
D901.1,421406,0.303809
D901.2,421802,0.242408
D901.3,421606,0.223679
D901.40,421004,0.0237422
D901.41,421004,0.253313
D901.42,421202,0.229782
D901.8,440604,0.000104054
D901.81,422002,0.108981
D901.82,422008,0.0573969
D901.83,121405,0.0222974
D901.89,420800,0.274573
D901.9,420099,0.208636
D902.0,520299,0.348563
D902.1,521299,0.00163705
D902.10,521202,0.27844
D902.11,521699,0.0363591
D902.19,521206,0.0136409
D902.20,520499,0.210741
D902.21,521406,0.0465103
D902.22,521402,0.0487311
D902.23,521402,0.0471474
D902.24,520402,0.0171797
D902.25,521102,0.113209
D902.26,521108,0.0203396
D902.27,330299,0.0112237
D902.29,521102,0.0151661
D902.3,516006,0.000564611
D902.31,521699,0.0377828
D902.32,521604,0.0140259
D902.33,521699,0.0416187
D902.34,521699,0.0225393
D902.39,521602,0.0092551
D902.4,240416,0.000267101
D902.40,521499,0.00893721
D902.41,521402,0.122968
D902.42,521699,0.0649234
D902.49,540224,0.0044198
D902.50,543510,0.0169837
D902.51,520604,0.00874208
D902.52,630638,0.0159824
D902.53,520604,0.19746
D902.54,520804,0.217406
D902.55,545226,0.0254028
D902.59,140702,0.00960328
D902.81,542620,0.013675
D902.82,544622,0.00629185
D902.87,630614,0.0180327
D902.89,521404,0.12086
D902.9,520099,0.193805
D903,751100,4.76505e-05
D903.0,510602,0.0001609
D903.00,720499,0.0370493
D903.01,720202,0.222187
D903.02,720402,0.261097
D903.1,720806,0.300812
D903.2,721099,0.153435
D903.3,721002,0.111377
D903.4,721099,0.0173973
D903.5,730204,0.0650462
D903.8,721202,0.215361
D903.9,720099,0.31454
D904.0,820204,0.0910747
D904.1,820202,0.161703
D904.2,820402,0.217619
D904.3,821206,0.147301
D904.40,630666,0.028632
D904.41,820602,0.245451
D904.42,820802,0.269367
D904.5,821099,0.000973041
D904.50,821099,0.0377684
D904.51,821099,0.10378
D904.52,821204,0.0278904
D904.53,821004,0.0895802
D904.54,821204,0.0553259
D904.6,821002,0.00402552
D904.7,821006,0.106607
D904.8,820099,0.197349
D904.9,120199,0.0296564
D905.0,541640,0.00292734
D905.1,630099,0.00163017
D905.2,712000,0.00215943
D905.3,251000,2.25378e-05
D905.4,812007,0.0105009
D905.6,510202,8.31604e-05
D905.7,840404,0.00228896
D905.8,840202,0.00234485
D905.9,821206,0.00163385
D906.0,441499,0.000841573
D906.1,716024,0.00151809
D906.2,420299,0.00066203
D906.3,816024,0.00287369
D906.4,113000,0.00276627
D906.5,40099,0.0133419
D906.6,912012,5.1554e-05
D906.7,912007,9.54221e-05
D907,140693,1.60382e-05
D907.0,122502,0.0320136
D907.1,130202,0.00839916
D907.2,620099,0.00167187
D907.4,740220,0.000251059
D907.9,230299,0.00337962
D908.0,543220,0.00199895
D908.1,750761,0.00213571
D908.3,710099,0.00139347
D908.5,420299,0.000662045
D908.6,441089,0.00600594
D908.9,10000,0.00917171
D909.1,130299,0.0065442
D909.2,710099,0.00139351
D909.3,540212,0.000905016
D909.4,110202,5.79309e-05
D909.5,751151,9.53838e-05
D910,210202,0.00582046
D910.0,210202,0.957321
D910.1,830699,0.00644388
D910.2,910000,0.000314898
D910.3,210202,2.08252e-05
D910.4,240299,0.000443956
D910.6,243199,0.0048221
D910.7,121602,0.00242474
D910.8,200999,0.016659
D910.9,420099,0.00410055
D911,510202,0.00487052
D911.0,510202,0.9334
D911.1,545224,0.00406304
D911.2,410099,0.000694145
D911.4,910000,0.000314888
D911.5,710099,0.00139357
D911.6,12002,0.00233169
D911.7,541220,0.00130301
D911.8,421006,0.0103881
D911.9,910000,0.000314889
D912,877732,0.0026278
D912.0,710202,0.214238
D912.1,750511,0.000744363
D912.2,710099,0.00139334
D912.6,441451,0.00315432
D912.8,710099,0.00696761
D912.9,710099,0.00139341
D913,710202,0.000787604
D913.0,710202,0.349142
D913.1,810099,0.000884164
D913.2,710099,0.00417591
D913.4,910000,0.000314886
D913.5,710099,0.00139355
D913.6,710099,0.00418069
D913.7,716018,0.000528406
D913.8,710099,0.0195093
D913.9,710099,0.00139357
D914,710202,0.000451136
D914.0,710202,0.182088
D914.1,110800,0.000870836
D914.2,710202,2.91712e-05
D914.3,712001,0.00253854
D914.6,710099,0.00554929
D914.8,710099,0.0125419
D915,772410,0.000213404
D915.0,710202,0.0334367
D915.1,772570,0.00035838
D915.2,710099,0.00139354
D915.6,716031,0.00141559
D915.7,710800,0.000363928
D915.8,710099,0.00418061
D916,810202,0.0019263
D916.0,810202,0.918836
D916.1,544022,0.00138015
D916.2,810099,0.00796381
D916.3,810099,0.00088482
D916.4,810202,4.46059e-05
D916.6,545420,0.0022991
D916.7,814000,0.00159141
D916.8,810099,0.0141429
D916.9,10000,0.00229338
D917,877110,9.92753e-05
D917.0,810202,0.044825
D917.1,813006,0.00349604
D917.2,858161,0.00246748
D917.3,810099,0.000884975
D917.5,816026,0.0168269
D917.6,816031,0.00591653
D917.7,816023,0.00113662
D917.8,870410,0.00186458
D917.9,810806,0.00278524
D918,251200,5.77959e-05
D918.0,440400,0.0150297
D918.1,240602,0.80586
D918.2,240416,0.207686
D918.9,240499,0.519172
D919,910200,0.000139853
D919.0,910200,0.863146
D919.1,752471,0.00136079
D919.2,321015,0.0219989
D919.4,910000,0.000629709
D919.6,873089,0.00736053
D919.8,910000,0.57658
D919.9,241006,0.00349856
D920,110402,0.963254
D921,250400,0.00019359
D921.0,240506,0.0384268
D921.1,240416,0.510403
D921.2,230203,0.195655
D921.3,240610,0.685456
D921.9,240499,0.107542
D922,410402,0.00031826
D922.0,410402,0.0193866
D922.1,410402,0.864446
D922.2,510402,0.82781
D922.3,510402,0.0436727
D922.31,910400,0.0738915
D922.32,810402,0.0198847
D922.33,751261,0.00141311
D922.4,544010,0.547855
D922.8,545210,0.0139356
D922.9,540410,0.00955384
D923,710402,0.000454213
D923.0,710402,0.00145423
D923.00,710402,0.260017
D923.01,710402,0.0111442
D923.02,131802,0.0192561
D923.03,710402,0.0567503
D923.09,710402,0.00673481
D923.1,840200,0.000897105
D923.10,710402,0.0919665
D923.11,710402,0.118434
D923.2,710402,0.000512452
D923.20,710402,0.124369
D923.21,772499,0.0998419
D923.3,710402,0.0270437
D923.8,710402,0.00902493
D923.9,710402,0.198556
D924,810402,0.000253404
D924.0,310099,0.0020468
D924.00,810402,0.122435
D924.01,810402,0.156773
D924.1,858201,0.00119132
D924.10,810402,0.0785861
D924.11,810402,0.221329
D924.2,140474,0.00402157
D924.20,810402,0.0358847
D924.21,877199,0.178027
D924.3,857662,0.0136098
D924.4,810402,0.0134242
D924.5,810402,0.23281
D924.8,910400,0.347917
D924.9,910400,0.367951
D925,210402,1.57489e-05
D925.1,113000,0.0139133
D925.2,340603,0.0377327
D926,140629,5.52291e-05
D926.0,544099,0.00720655
D926.11,640406,0.00683916
D926.12,813001,0.00729163
D926.19,413000,0.0426593
D926.8,413000,0.0186743
D926.9,413000,0.00774307
D927,771099,0.00181684
D927.00,713001,0.0635643
D927.01,441499,0.000841732
D927.03,713002,0.0946344
D927.09,713001,0.00794566
D927.10,713003,0.181663
D927.11,713002,0.0124967
D927.2,772589,0.00164711
D927.20,713004,0.258717
D927.21,713003,0.0156212
D927.3,713006,0.326817
D927.8,713001,0.0158868
D927.9,713000,0.0573463
D928,856171,0.000486132
D928.0,856171,0.000242918
D928.00,813002,0.126903
D928.01,813001,0.0412925
D928.1,813003,0.000346924
D928.10,813003,0.142846
D928.11,813001,0.0320594
D928.2,730802,0.00158223
D928.20,813004,0.22622
D928.21,813003,0.0197588
D928.3,813006,0.24634
D928.8,813000,0.022129
D928.9,813000,0.193566
D929.0,12006,0.0122075
D929.9,140212,0.00501522
D930.0,240789,0.0445921
D930.1,240789,0.0153602
D930.8,140689,0.0124068
D930.9,240799,0.0161037
D931,220200,0.00229399
D932,131604,0.00137554
D933.0,640229,0.00187009
D933.1,340299,0.0155264
D934.0,341699,0.0031183
D934.1,440299,0.029488
D934.8,440199,0.00804795
D934.9,440805,0.0111926
D935.0,216002,0.00031262
D935.1,340103,0.0185766
D935.2,544414,0.0584609
D936,510802,0.00305918
D937,543699,0.00308012
D938,544499,0.00142959
D939.0,720804,0.00486983
D939.2,510600,0.000161653
D939.3,543099,0.0019692
D939.9,816004,0.00146556
D940.0,240603,0.0110243
D940.1,240603,0.00928918
D940.2,240603,0.0402299
D940.3,240603,0.0143001
D940.4,240603,0.229137
D940.5,240402,0.00132107
D940.9,241299,0.00482911
D941,912000,0.000144045
D941.0,912000,0.000144338
D941.00,912000,0.00993493
D941.01,140701,0.00147093
D941.02,20004,0.00651003
D941.03,912000,0.00106594
D941.04,912000,0.000432297
D941.05,440099,0.0125214
D941.06,912000,0.00035877
D941.07,320220,0.0038438
D941.08,712008,0.00837974
D941.09,340103,0.0182576
D941.1,912002,0.000271906
D941.10,912002,0.0416767
D941.11,912003,0.0060459
D941.12,912003,0.00762959
D941.13,912003,0.00760593
D941.14,912002,0.00259303
D941.15,912003,0.00915608
D941.16,131802,0.0195808
D941.17,912003,0.0227351
D941.18,912002,0.016941
D941.19,912002,0.0239586
D941.2,912006,4.00688e-05
D941.20,912000,0.0224229
D941.21,40099,0.0132063
D941.22,419208,0.00613731
D941.23,240603,0.00490879
D941.24,341804,0.0110194
D941.25,341804,0.0110191
D941.26,240603,0.00317703
D941.27,912006,0.0120766
D941.28,511000,0.0210469
D941.29,340603,0.0190065
D941.3,410600,0.000161812
D941.30,442699,0.0221142
D941.31,912026,0.00942532
D941.32,912032,0.00773734
D941.33,912032,0.00652728
D941.34,440899,0.00794892
D941.35,912032,0.00652728
D941.36,912032,0.00522159
D941.37,640466,0.0128699
D941.38,419208,0.0245284
D941.39,912004,0.0187945
D941.40,419208,0.00613356
D941.41,240699,0.00511524
D941.42,912026,0.00471439
D941.43,912007,9.54732e-05
D941.45,240699,0.00511523
D941.46,912007,0.000190532
D941.47,140622,0.000515095
D941.48,419208,0.00613605
D941.49,712002,0.00525979
D941.56,912026,0.0047144
D941.59,80004,0.00357532
D942.00,713001,0.00794071
D942.01,80004,0.00356397
D942.02,912000,0.00367511
D942.03,421402,0.00332858
D942.04,772541,0.00630093
D942.05,912014,0.00208358
D942.09,80004,0.00351668
D942.10,912002,0.0020413
D942.11,912003,0.00130298
D942.12,912003,0.0244041
D942.13,912003,0.0121039
D942.14,912003,0.0149384
D942.15,912004,0.0188095
D942.19,771089,0.00764695
D942.2,419200,0.000350546
D942.20,511000,0.0420925
D942.21,511000,0.0210477
D942.22,912012,0.0134454
D942.23,713001,0.0159117
D942.24,713001,0.0157653
D942.25,912024,0.00297951
D942.29,912026,0.0139062
D942.3,912030,0.000100059
D942.30,442699,0.0221149
D942.31,511000,0.0210477
D942.32,912004,0.018444
D942.33,912032,0.0156103
D942.34,511000,0.0420693
D942.35,912032,0.0130551
D942.39,912026,0.00942918
D942.40,912008,8.34633e-05
D942.41,912002,0.00013546
D942.42,712002,0.00525979
D942.43,712002,0.00525979
D942.44,912004,0.0188095
D942.45,912020,0.00278149
D942.49,912026,0.0047145
D942.52,912007,9.54719e-05
D942.53,912012,5.14793e-05
D942.59,912032,0.00130557
D943.00,441420,0.0129895
D943.01,912003,0.00429651
D943.02,251604,0.000514184
D943.03,712003,0.00361118
D943.04,441699,0.000812091
D943.05,80000,0.00341797
D943.06,912000,7.21677e-05
D943.09,20004,0.00650868
D943.10,912004,0.0183063
D943.11,912003,0.0256962
D943.12,341699,0.00311813
D943.13,912003,0.0168113
D943.14,912003,0.00152679
D943.15,912003,0.00520098
D943.16,243199,0.0048223
D943.19,912003,0.00458123
D943.2,912006,2.00967e-05
D943.20,511000,0.0210456
D943.21,912006,0.0279531
D943.22,713001,0.0153524
D943.23,912012,0.0195775
D943.24,640260,0.0115131
D943.25,713001,0.033986
D943.26,912020,0.00278147
D943.29,912004,0.0180551
D943.3,912030,0.000100164
D943.30,912004,0.0187037
D943.31,912007,0.0166984
D943.32,912032,0.00783294
D943.33,419208,0.0245448
D943.34,912032,0.00783294
D943.35,713001,0.0234337
D943.36,912032,0.00783295
D943.39,912032,0.00913125
D943.40,712002,0.00525979
D943.41,712009,0.0148247
D943.42,912007,0.000191022
D943.43,712009,0.0148252
D943.45,710804,0.000474183
D943.49,912030,0.000600924
D943.51,80004,0.00357532
D943.52,912007,9.54466e-05
D943.53,912014,0.00208349
D943.55,912026,0.00471458
D943.59,912014,0.00208337
D944.0,912000,0.000143246
D944.00,912004,0.0188093
D944.01,80000,0.00342003
D944.02,80000,0.001647
D944.03,80000,0.00329282
D944.04,912000,0.000288602
D944.05,858264,0.00549925
D944.06,912003,0.00152662
D944.07,912003,0.00208015
D944.08,712003,0.00385298
D944.1,912002,0.000272025
D944.10,912003,0.0181322
D944.11,770599,0.0111354
D944.12,912003,0.00152681
D944.13,80000,0.00347722
D944.14,912003,0.00305057
D944.15,912002,0.00571899
D944.16,912002,0.00679928
D944.17,912002,0.00376708
D944.18,912003,0.00601646
D944.2,912002,0.00013531
D944.20,912006,0.0251583
D944.21,912000,0.00329422
D944.22,712009,0.00472142
D944.23,915004,0.0139095
D944.24,912004,0.0187081
D944.25,878160,0.0147419
D944.26,912006,0.0138284
D944.27,912004,0.0170399
D944.28,912004,0.010829
D944.3,710802,0.000316784
D944.30,419208,0.0245489
D944.31,912007,0.00477162
D944.32,912007,0.00247949
D944.33,712009,0.0148252
D944.34,912032,0.00522153
D944.35,912007,0.00904695
D944.36,341804,0.0110091
D944.37,240510,0.00895585
D944.38,912032,0.0117437
D944.40,712009,0.0148252
D944.41,80004,0.00356971
D944.42,912018,0.000117548
D944.43,420208,0.00113714
D944.44,419202,0.000523695
D944.45,712009,0.0148252
D944.46,912014,0.00208351
D944.47,712009,0.0148252
D944.48,712006,0.00484054
D944.50,912007,9.50584e-05
D944.51,912007,0.0002865
D944.53,772521,0.00150551
D944.54,712009,0.0148253
D944.58,912014,0.00206402
D945.00,320214,0.00570958
D945.01,80004,0.0104283
D945.02,912004,0.0188094
D945.03,912000,0.00122673
D945.04,912000,0.00330979
D945.05,712002,0.00525174
D945.06,912000,0.00252169
D945.09,912003,0.00152282
D945.1,912002,0.000136005
D945.10,912026,0.00470678
D945.11,912004,0.018805
D945.12,912002,0.00500966
D945.13,915002,0.0133741
D945.14,858162,0.00830523
D945.15,912002,0.00256491
D945.16,912003,0.00836816
D945.19,912002,0.00134764
D945.2,912002,0.000135994
D945.20,912026,0.00942397
D945.21,511000,0.0209818
D945.22,812007,0.031266
D945.23,912006,0.0023427
D945.24,912006,0.0145265
D945.25,912014,0.00420507
D945.26,912012,0.0147161
D945.29,912020,0.0107019
D945.3,80000,0.00173951
D945.30,912004,0.0375792
D945.31,912026,0.00471458
D945.32,912007,0.0225308
D945.33,912007,0.00436277
D945.34,712009,0.0293333
D945.35,912004,0.0187945
D945.36,419208,0.0184122
D945.39,712003,0.0076519
D945.40,712002,0.00525967
D945.41,419206,0.00126307
D945.42,80002,0.00744369
D945.43,912007,0.000379942
D945.44,912007,0.00152798
D945.45,912003,0.00152578
D945.46,912004,0.0188095
D945.49,912030,0.000600948
D945.50,912012,5.17388e-05
D945.51,915004,0.0139089
D945.52,912020,0.00278149
D945.54,912018,0.000235673
D945.56,912018,0.000117868
D945.59,811000,0.00266374
D946,912000,0.000144254
D946.0,912000,0.0340418
D946.1,912002,0.0596107
D946.2,121806,0.0775678
D946.3,912008,0.0481347
D946.4,915006,0.015945
D946.5,858164,0.00625257
D947,912002,0.000135932
D947.0,340105,0.0580335
D947.1,419200,0.207943
D947.2,340103,0.0928828
D947.3,340105,0.0580388
D947.8,419201,0.00137636
D947.9,419206,0.00469414
D948,912000,0.00035543
D948.0,912000,0.00274822
D948.00,912007,0.146017
D948.1,912002,0.000403275
D948.10,912012,0.0833566
D948.11,912012,0.0210265
D948.2,912003,0.00305335
D948.20,912018,0.0539276
D948.21,912018,0.00895535
D948.22,912020,0.0250317
D948.3,912024,0.000595819
D948.30,912024,0.0355279
D948.31,912024,0.00457857
D948.32,912024,0.00536092
D948.33,912024,0.0185843
D948.4,912030,0.000100205
D948.40,912030,0.0104535
D948.41,912026,0.00471459
D948.42,816020,0.00200893
D948.43,419208,0.00613724
D948.44,712009,0.0148243
D948.50,912030,0.00520857
D948.51,419206,0.00126274
D948.52,419208,0.00613737
D948.53,912030,0.000701192
D948.54,912030,0.00150251
D948.55,711012,0.0265625
D948.60,912030,0.00250382
D948.61,912030,0.000290358
D948.62,912030,0.000400073
D948.63,419200,0.000364056
D948.64,912030,0.000300261
D948.65,10006,0.00390615
D948.66,712003,0.00386211
D948.70,912030,0.0017029
D948.71,912030,0.000496326
D948.72,812003,0.00396087
D948.74,912030,0.000199915
D948.75,544099,0.00360304
D948.76,912014,0.00153211
D948.77,912030,0.00260508
D948.8,912008,8.34929e-05
D948.80,912030,0.000973566
D948.83,912030,9.94245e-05
D948.84,912030,0.000100159
D948.85,912030,0.000200203
D948.86,419206,0.00251325
D948.87,419202,0.000495955
D948.88,912030,0.00270489
D948.90,912032,0.0129807
D948.93,912032,0.00130554
D948.94,912032,0.00391662
D948.95,912032,0.00130555
D948.97,912032,0.00261097
D948.98,912032,0.003916
D948.99,912032,0.0704996
D949.0,912000,0.00724107
D949.1,912003,0.0647066
D949.2,912003,0.0255208
D949.3,80002,0.022333
D949.4,80004,0.00357443
D949.5,912024,0.000198134
D950.0,230299,0.364664
D950.1,130604,0.0373188
D950.2,130604,0.0373194
D950.3,230204,0.0127826
D950.9,130604,0.0373201
D951.0,130802,0.338066
D951.1,131099,0.345833
D951.2,131202,0.325391
D951.3,131499,0.418363
D951.4,131602,0.517096
D951.5,131802,0.494381
D951.6,132404,0.340459
D951.7,132699,0.40047
D951.8,132202,0.475344
D951.9,130204,0.22327
D952.0,600999,0.0216641
D952.00,600099,0.256574
D952.01,640269,0.319655
D952.02,640644,0.0196689
D952.03,640210,0.102541
D952.04,640201,0.0834112
D952.05,600099,0.110865
D952.06,640261,0.106962
D952.07,630222,0.00916644
D952.08,640212,0.0739668
D952.09,640206,0.0491286
D952.10,620099,0.284875
D952.11,640460,0.11057
D952.12,640410,0.00862074
D952.13,640412,0.0494067
D952.14,640440,0.120033
D952.15,620099,0.243587
D952.16,640420,0.0904711
D952.17,630402,0.0133523
D952.18,640412,0.0215611
D952.19,640440,0.147437
D952.2,630099,0.382668
D952.3,630622,0.0302119
D952.4,630622,0.271931
D952.8,630660,0.00787137
D952.9,630208,0.243752
D953.0,630260,0.24988
D953.1,630499,0.209319
D953.2,630612,0.178446
D953.3,630699,0.057873
D953.4,630299,0.493314
D953.5,630699,0.120778
D953.8,630208,0.0221654
D953.9,630620,0.0249783
D954.0,330099,0.048893
D954.1,521199,0.00173287
D954.8,330299,0.0224891
D954.9,330299,0.0112251
D955.0,310804,0.0121685
D955.1,730404,0.361401
D955.2,730804,0.482687
D955.3,730602,0.535525
D955.4,830204,0.0108085
D955.5,730099,0.0137133
D955.6,730299,0.365527
D955.7,730406,0.105356
D955.8,730099,0.0134936
D955.9,730099,0.0953959
D956,830499,0.00236674
D956.0,830499,0.397608
D956.1,830399,0.102411
D956.2,830699,0.270622
D956.3,830599,0.406412
D956.4,830099,0.0230761
D956.5,830204,0.14922
D956.8,630668,0.0232225
D956.9,830099,0.221845
D957.0,330099,0.110029
D957.1,330099,0.195816
D957.8,877731,0.00883931
D957.9,132499,0.0568905
D958,820299,0.000972138
D958.0,442207,0.126417
D958.1,140702,0.00960195
D958.2,240504,0.0225041
D958.3,877235,0.00808411
D958.4,140701,0.160246
D958.5,541840,0.00684383
D958.6,910400,3.46669e-05
D958.7,442209,0.129888
D958.8,132004,0.0842728
D958.90,712000,0.00214602
D958.91,712000,0.177492
D958.92,812002,0.187767
D958.93,640642,0.0205092
D958.99,421808,0.0155155
D959,310099,0.0020467
D959.0,340602,0.0777835
D959.01,100099,0.30195
D959.09,251699,0.541759
D959.1,410099,0.151022
D959.11,451099,0.503427
D959.12,500099,0.4824
D959.13,543099,0.161763
D959.14,544099,0.293675
D959.19,650299,0.097269
D959.2,700099,0.425564
D959.3,772099,0.0595767
D959.4,700099,0.0558657
D959.5,700099,0.0583053
D959.6,870099,0.515864
D959.7,800099,0.508533
D959.8,12002,0.232459
D959.9,220099,0.132365
D960.0,540222,0.00381925
D960.1,750512,0.0100162
D960.2,450202,1.85618e-05
D960.4,752600,7.01106e-05
D962.0,772489,0.00112214
D962.3,710600,2.54607e-05
D963.0,750731,0.000140296
D963.1,316002,0.000167254
D964.2,12002,0.00233149
D965.0,441699,0.000860221
D965.00,650402,0.00537623
D965.01,12004,0.00105886
D965.02,752251,0.000507888
D965.09,772489,0.00112338
D965.1,721204,0.00163498
D965.4,721204,0.00163496
D965.61,510202,8.30141e-05
D965.8,161003,6.07499e-05
D965.9,542699,0.00816308
D966.1,131002,0.00830061
D966.3,316002,0.000167792
D967.0,545010,0.00323998
D967.1,310800,0.0105502
D967.8,40099,0.0133415
D967.9,541822,8.52389e-05
D968.0,753201,0.000112535
D968.2,40099,0.0133419
D968.4,240499,8.8415e-05
D969.03,740600,0.000746854
D969.09,510604,0.000607151
D969.3,772540,0.00731256
D969.4,772510,0.00198143
D969.5,772510,0.00198152
